Id;X;Y;Z;Teneur (%)
32472;426818.951;5840316.034;9924.087675;6.76597527
32473;426858.951;5840316.034;9924.087675;6.99513927
32474;426898.951;5840316.034;9924.087675;6.993902
32475;426938.951;5840316.034;9924.087675;6.89613041
32476;426978.951;5840316.034;9924.087675;6.83364845
32477;427018.951;5840316.034;9924.087675;7.36296925
32478;427058.951;5840316.034;9924.087675;7.48065263
32479;427098.951;5840316.034;9924.087675;6.89162128
32480;427138.951;5840316.034;9924.087675;7.35681744
32481;427178.951;5840316.034;9924.087675;7.22895503
32482;427218.951;5840316.034;9924.087675;7.19770743
32483;427258.951;5840316.034;9924.087675;7.19089
32484;427298.951;5840316.034;9924.087675;7.18758627
32485;427338.951;5840316.034;9924.087675;7.18529621
32486;427378.951;5840316.034;9924.087675;7.18304931
32488;426218.951;5840356.034;9924.087675;7.17266351
32489;426258.951;5840356.034;9924.087675;7.16957494
32490;426298.951;5840356.034;9924.087675;7.16515252
32491;426338.951;5840356.034;9924.087675;7.15895094
32492;426378.951;5840356.034;9924.087675;7.15060551
32493;426418.951;5840356.034;9924.087675;7.14020913
32494;426458.951;5840356.034;9924.087675;7.13087464
32495;426498.951;5840356.034;9924.087675;7.13033111
32496;426538.951;5840356.034;9924.087675;7.13122919
32497;426578.951;5840356.034;9924.087675;7.11268029
32498;426618.951;5840356.034;9924.087675;7.0913785
32499;426658.951;5840356.034;9924.087675;7.10975866
32500;426698.951;5840356.034;9924.087675;7.06511269
32501;426738.951;5840356.034;9924.087675;6.97248887
32502;426778.951;5840356.034;9924.087675;6.97341613
32503;426818.951;5840356.034;9924.087675;7.04239095
32504;426858.951;5840356.034;9924.087675;7.08518503
32505;426898.951;5840356.034;9924.087675;7.08964019
32506;426938.951;5840356.034;9924.087675;7.09831462
32507;426978.951;5840356.034;9924.087675;7.09801419
32508;427018.951;5840356.034;9924.087675;7.22334801
32509;427058.951;5840356.034;9924.087675;7.23346543
32510;427098.951;5840356.034;9924.087675;7.24254514
32511;427138.951;5840356.034;9924.087675;7.25106954
32512;427178.951;5840356.034;9924.087675;7.20532185
32513;427218.951;5840356.034;9924.087675;7.18843164
32514;427258.951;5840356.034;9924.087675;7.18432595
32515;427298.951;5840356.034;9924.087675;7.18277405
32516;427338.951;5840356.034;9924.087675;7.1818218
32517;427378.951;5840356.034;9924.087675;7.18096605
32550;426218.951;5839036.034;9964.087675;7.1833602
32551;426258.951;5839036.034;9964.087675;7.18173624
32552;426298.951;5839036.034;9964.087675;7.18124098
32553;426338.951;5839036.034;9964.087675;7.18850063
32554;426378.951;5839036.034;9964.087675;7.19921182
32555;426418.951;5839036.034;9964.087675;7.21065342
32556;426458.951;5839036.034;9964.087675;7.22484405
32557;426498.951;5839036.034;9964.087675;7.24423129
32558;426538.951;5839036.034;9964.087675;7.27089066
32559;426578.951;5839036.034;9964.087675;7.30395684
32560;426618.951;5839036.034;9964.087675;7.33520613
32561;426658.951;5839036.034;9964.087675;7.35977429
32562;426698.951;5839036.034;9964.087675;7.39665504
32563;426738.951;5839036.034;9964.087675;7.47646352
32564;426778.951;5839036.034;9964.087675;7.70813974
32565;426818.951;5839036.034;9964.087675;7.81461633
32566;426858.951;5839036.034;9964.087675;7.92276652
32567;426898.951;5839036.034;9964.087675;7.47787228
32568;426938.951;5839036.034;9964.087675;6.95867325
32569;426978.951;5839036.034;9964.087675;6.85769801
32570;427018.951;5839036.034;9964.087675;7.03141108
32571;427058.951;5839036.034;9964.087675;7.1213507
32572;427098.951;5839036.034;9964.087675;7.13325481
32573;427138.951;5839036.034;9964.087675;7.1009534
32574;427178.951;5839036.034;9964.087675;7.01217702
32575;427218.951;5839036.034;9964.087675;7.0616867
32576;427258.951;5839036.034;9964.087675;7.11343671
32577;427298.951;5839036.034;9964.087675;7.11309748
32578;427338.951;5839036.034;9964.087675;7.1075697
32579;427378.951;5839036.034;9964.087675;7.12919753
32581;426218.951;5839076.034;9964.087675;7.18162315
32582;426258.951;5839076.034;9964.087675;7.17713948
32583;426298.951;5839076.034;9964.087675;7.17215384
32584;426338.951;5839076.034;9964.087675;7.1836779
32585;426378.951;5839076.034;9964.087675;7.1995401
32586;426418.951;5839076.034;9964.087675;7.21487709
32587;426458.951;5839076.034;9964.087675;7.23456395
32588;426498.951;5839076.034;9964.087675;7.26463523
32589;426538.951;5839076.034;9964.087675;7.31481099
32590;426578.951;5839076.034;9964.087675;7.39761258
32591;426618.951;5839076.034;9964.087675;7.48805018
32592;426658.951;5839076.034;9964.087675;7.52438137
32593;426698.951;5839076.034;9964.087675;7.55747984
32594;426738.951;5839076.034;9964.087675;7.73376406
32595;426778.951;5839076.034;9964.087675;8.26115168
32596;426818.951;5839076.034;9964.087675;8.12447732
32597;426858.951;5839076.034;9964.087675;9.28619464
32598;426898.951;5839076.034;9964.087675;9.67186402
32599;426938.951;5839076.034;9964.087675;7.10346425
32600;426978.951;5839076.034;9964.087675;6.94550237
32601;427018.951;5839076.034;9964.087675;7.04921838
32602;427058.951;5839076.034;9964.087675;7.11158074
32603;427098.951;5839076.034;9964.087675;7.12813114
32604;427138.951;5839076.034;9964.087675;7.11056341
32605;427178.951;5839076.034;9964.087675;7.07602813
32606;427218.951;5839076.034;9964.087675;7.09020657
32607;427258.951;5839076.034;9964.087675;7.11346506
32608;427298.951;5839076.034;9964.087675;7.11598107
32609;427338.951;5839076.034;9964.087675;7.11631961
32610;427378.951;5839076.034;9964.087675;7.13352807
32612;426218.951;5839116.034;9964.087675;7.18070189
32613;426258.951;5839116.034;9964.087675;7.17721344
32614;426298.951;5839116.034;9964.087675;7.17465142
32615;426338.951;5839116.034;9964.087675;7.18356881
32616;426378.951;5839116.034;9964.087675;7.19942432
32617;426418.951;5839116.034;9964.087675;7.21772309
32618;426458.951;5839116.034;9964.087675;7.24249783
32619;426498.951;5839116.034;9964.087675;7.28503953
32620;426538.951;5839116.034;9964.087675;7.37566783
32621;426578.951;5839116.034;9964.087675;7.67597324
32622;426618.951;5839116.034;9964.087675;8.12140763
32623;426658.951;5839116.034;9964.087675;7.97567833
32624;426698.951;5839116.034;9964.087675;7.63304128
32625;426738.951;5839116.034;9964.087675;7.18611812
32626;426778.951;5839116.034;9964.087675;9.32822341
32627;426818.951;5839116.034;9964.087675;9.14055819
32628;426858.951;5839116.034;9964.087675;8.09068706
32629;426898.951;5839116.034;9964.087675;7.80592734
32630;426938.951;5839116.034;9964.087675;7.28130481
32631;426978.951;5839116.034;9964.087675;7.08575625
32632;427018.951;5839116.034;9964.087675;7.08313011
32633;427058.951;5839116.034;9964.087675;7.11289733
32634;427098.951;5839116.034;9964.087675;7.12448877
32635;427138.951;5839116.034;9964.087675;7.11686623
32636;427178.951;5839116.034;9964.087675;7.10293571
32637;427218.951;5839116.034;9964.087675;7.10181304
32638;427258.951;5839116.034;9964.087675;7.11407009
32639;427298.951;5839116.034;9964.087675;7.12411302
32640;427338.951;5839116.034;9964.087675;7.13204338
32641;427378.951;5839116.034;9964.087675;7.14321232
32643;426218.951;5839156.034;9964.087675;7.17993756
32644;426258.951;5839156.034;9964.087675;7.17691298
32645;426298.951;5839156.034;9964.087675;7.17345021
32646;426338.951;5839156.034;9964.087675;7.17775958
32647;426378.951;5839156.034;9964.087675;7.19607326
32648;426418.951;5839156.034;9964.087675;7.21873969
32649;426458.951;5839156.034;9964.087675;7.24310596
32650;426498.951;5839156.034;9964.087675;7.28887892
32651;426538.951;5839156.034;9964.087675;7.4006233
32652;426578.951;5839156.034;9964.087675;7.7515982
32653;426618.951;5839156.034;9964.087675;8.90753993
32654;426658.951;5839156.034;9964.087675;7.69323286
32655;426698.951;5839156.034;9964.087675;8.07267233
32656;426738.951;5839156.034;9964.087675;7.63026096
32657;426778.951;5839156.034;9964.087675;10.7570355
32658;426818.951;5839156.034;9964.087675;9.27014406
32659;426858.951;5839156.034;9964.087675;7.78611857
32660;426898.951;5839156.034;9964.087675;7.38297816
32661;426938.951;5839156.034;9964.087675;7.15680164
32662;426978.951;5839156.034;9964.087675;6.98846057
32663;427018.951;5839156.034;9964.087675;7.03919422
32664;427058.951;5839156.034;9964.087675;7.0981799
32665;427098.951;5839156.034;9964.087675;7.11057976
32666;427138.951;5839156.034;9964.087675;7.10470225
32667;427178.951;5839156.034;9964.087675;7.0949284
32668;427218.951;5839156.034;9964.087675;7.09397496
32669;427258.951;5839156.034;9964.087675;7.10887628
32670;427298.951;5839156.034;9964.087675;7.12497675
32671;427338.951;5839156.034;9964.087675;7.13719315
32672;427378.951;5839156.034;9964.087675;7.14723134
32674;426218.951;5839196.034;9964.087675;7.1789344
32675;426258.951;5839196.034;9964.087675;7.1739691
32676;426298.951;5839196.034;9964.087675;7.15936025
32677;426338.951;5839196.034;9964.087675;7.13823685
32678;426378.951;5839196.034;9964.087675;7.18585159
32679;426418.951;5839196.034;9964.087675;7.23739541
32680;426458.951;5839196.034;9964.087675;7.23083428
32681;426498.951;5839196.034;9964.087675;7.23295984
32682;426538.951;5839196.034;9964.087675;7.36063952
32683;426578.951;5839196.034;9964.087675;7.83217821
32684;426618.951;5839196.034;9964.087675;8.72363968
32685;426658.951;5839196.034;9964.087675;8.87923653
32686;426698.951;5839196.034;9964.087675;9.65168956
32687;426738.951;5839196.034;9964.087675;7.89419318
32688;426778.951;5839196.034;9964.087675;7.63433224
32689;426818.951;5839196.034;9964.087675;7.20367322
32690;426858.951;5839196.034;9964.087675;7.21369253
32691;426898.951;5839196.034;9964.087675;7.13268335
32692;426938.951;5839196.034;9964.087675;6.97392722
32693;426978.951;5839196.034;9964.087675;6.2422326
32694;427018.951;5839196.034;9964.087675;6.87368264
32695;427058.951;5839196.034;9964.087675;7.03928556
32696;427098.951;5839196.034;9964.087675;7.06313692
32697;427138.951;5839196.034;9964.087675;7.06113676
32698;427178.951;5839196.034;9964.087675;7.07689947
32699;427218.951;5839196.034;9964.087675;7.08693557
32700;427258.951;5839196.034;9964.087675;7.10300337
32701;427298.951;5839196.034;9964.087675;7.12118803
32702;427338.951;5839196.034;9964.087675;7.13583255
32703;427378.951;5839196.034;9964.087675;7.14661784
32705;426218.951;5839236.034;9964.087675;7.1783137
32706;426258.951;5839236.034;9964.087675;7.17188738
32707;426298.951;5839236.034;9964.087675;7.13912415
32708;426338.951;5839236.034;9964.087675;6.94368297
32709;426378.951;5839236.034;9964.087675;7.16935337
32710;426418.951;5839236.034;9964.087675;7.4221819
32711;426458.951;5839236.034;9964.087675;7.21289601
32712;426498.951;5839236.034;9964.087675;7.0530243
32713;426538.951;5839236.034;9964.087675;7.32677665
32714;426578.951;5839236.034;9964.087675;7.90250205
32715;426618.951;5839236.034;9964.087675;10.3851192
32716;426658.951;5839236.034;9964.087675;8.88313896
32717;426698.951;5839236.034;9964.087675;6.95001346
32718;426738.951;5839236.034;9964.087675;7.2718244
32719;426778.951;5839236.034;9964.087675;6.31735095
32720;426818.951;5839236.034;9964.087675;6.05384113
32721;426858.951;5839236.034;9964.087675;6.71963654
32722;426898.951;5839236.034;9964.087675;6.86456376
32723;426938.951;5839236.034;9964.087675;6.81011434
32724;426978.951;5839236.034;9964.087675;6.53812769
32725;427018.951;5839236.034;9964.087675;6.61219556
32726;427058.951;5839236.034;9964.087675;6.83833461
32727;427098.951;5839236.034;9964.087675;6.9337076
32728;427138.951;5839236.034;9964.087675;6.91362956
32729;427178.951;5839236.034;9964.087675;7.04567527
32730;427218.951;5839236.034;9964.087675;7.07574192
32731;427258.951;5839236.034;9964.087675;7.09497081
32732;427298.951;5839236.034;9964.087675;7.11500933
32733;427338.951;5839236.034;9964.087675;7.13152075
32734;427378.951;5839236.034;9964.087675;7.14343288
32736;426218.951;5839276.034;9964.087675;7.17837326
32737;426258.951;5839276.034;9964.087675;7.17356917
32738;426298.951;5839276.034;9964.087675;7.1584594
32739;426338.951;5839276.034;9964.087675;7.1319097
32740;426378.951;5839276.034;9964.087675;7.16568259
32741;426418.951;5839276.034;9964.087675;7.20490887
32742;426458.951;5839276.034;9964.087675;7.14741651
32743;426498.951;5839276.034;9964.087675;7.01817906
32744;426538.951;5839276.034;9964.087675;7.17580417
32745;426578.951;5839276.034;9964.087675;8.052859
32746;426618.951;5839276.034;9964.087675;8.12901112
32747;426658.951;5839276.034;9964.087675;7.17236237
32748;426698.951;5839276.034;9964.087675;6.48379092
32749;426738.951;5839276.034;9964.087675;6.25974264
32750;426778.951;5839276.034;9964.087675;6.02100827
32751;426818.951;5839276.034;9964.087675;6.27254815
32752;426858.951;5839276.034;9964.087675;6.4779094
32753;426898.951;5839276.034;9964.087675;6.50060935
32754;426938.951;5839276.034;9964.087675;6.16191533
32755;426978.951;5839276.034;9964.087675;6.9308801
32756;427018.951;5839276.034;9964.087675;6.79350721
32757;427058.951;5839276.034;9964.087675;6.66734757
32758;427098.951;5839276.034;9964.087675;6.9709608
32759;427138.951;5839276.034;9964.087675;6.95058394
32760;427178.951;5839276.034;9964.087675;7.0289641
32761;427218.951;5839276.034;9964.087675;7.06352466
32762;427258.951;5839276.034;9964.087675;7.08685104
32763;427298.951;5839276.034;9964.087675;7.10821247
32764;427338.951;5839276.034;9964.087675;7.12552387
32765;427378.951;5839276.034;9964.087675;7.13831844
32767;426218.951;5839316.034;9964.087675;7.17862301
32768;426258.951;5839316.034;9964.087675;7.17570861
32769;426298.951;5839316.034;9964.087675;7.17004873
32770;426338.951;5839316.034;9964.087675;7.16201655
32771;426378.951;5839316.034;9964.087675;7.1466003
32772;426418.951;5839316.034;9964.087675;7.10199844
32773;426458.951;5839316.034;9964.087675;6.99023684
32774;426498.951;5839316.034;9964.087675;6.63406377
32775;426538.951;5839316.034;9964.087675;6.12852618
32776;426578.951;5839316.034;9964.087675;8.02594975
32777;426618.951;5839316.034;9964.087675;5.47956125
32778;426658.951;5839316.034;9964.087675;6.46031292
32779;426698.951;5839316.034;9964.087675;5.65388157
32780;426738.951;5839316.034;9964.087675;6.4433357
32781;426778.951;5839316.034;9964.087675;7.9672313
32782;426818.951;5839316.034;9964.087675;8.80515093
32783;426858.951;5839316.034;9964.087675;6.52738491
32784;426898.951;5839316.034;9964.087675;7.45491747
32785;426938.951;5839316.034;9964.087675;5.89716151
32786;426978.951;5839316.034;9964.087675;7.06873002
32787;427018.951;5839316.034;9964.087675;7.06584514
32788;427058.951;5839316.034;9964.087675;7.08133738
32789;427098.951;5839316.034;9964.087675;6.96287764
32790;427138.951;5839316.034;9964.087675;6.98503617
32791;427178.951;5839316.034;9964.087675;6.96640468
32792;427218.951;5839316.034;9964.087675;7.04201665
32793;427258.951;5839316.034;9964.087675;7.07973283
32794;427298.951;5839316.034;9964.087675;7.10038756
32795;427338.951;5839316.034;9964.087675;7.11666755
32796;427378.951;5839316.034;9964.087675;7.13019191
32798;426218.951;5839356.034;9964.087675;7.1785785
32799;426258.951;5839356.034;9964.087675;7.1763834
32800;426298.951;5839356.034;9964.087675;7.17207475
32801;426338.951;5839356.034;9964.087675;7.16265811
32802;426378.951;5839356.034;9964.087675;7.13574696
32803;426418.951;5839356.034;9964.087675;7.03309943
32804;426458.951;5839356.034;9964.087675;6.4883407
32805;426498.951;5839356.034;9964.087675;5.35434374
32806;426538.951;5839356.034;9964.087675;7.19505501
32807;426578.951;5839356.034;9964.087675;8.62764094
32808;426618.951;5839356.034;9964.087675;8.51110002
32809;426658.951;5839356.034;9964.087675;5.56883973
32810;426698.951;5839356.034;9964.087675;5.69702926
32811;426738.951;5839356.034;9964.087675;6.58545093
32812;426778.951;5839356.034;9964.087675;7.66902353
32813;426818.951;5839356.034;9964.087675;8.10904905
32814;426858.951;5839356.034;9964.087675;7.23681629
32815;426898.951;5839356.034;9964.087675;7.0088906
32816;426938.951;5839356.034;9964.087675;6.67374044
32817;426978.951;5839356.034;9964.087675;6.41558162
32818;427018.951;5839356.034;9964.087675;6.41815246
32819;427058.951;5839356.034;9964.087675;7.01697058
32820;427098.951;5839356.034;9964.087675;6.92383974
32821;427138.951;5839356.034;9964.087675;6.98456845
32822;427178.951;5839356.034;9964.087675;6.52580704
32823;427218.951;5839356.034;9964.087675;7.01189309
32824;427258.951;5839356.034;9964.087675;7.07164152
32825;427298.951;5839356.034;9964.087675;7.0856428
32826;427338.951;5839356.034;9964.087675;7.09853585
32827;427378.951;5839356.034;9964.087675;7.11456298
32829;426218.951;5839396.034;9964.087675;7.17814176
32830;426258.951;5839396.034;9964.087675;7.17612252
32831;426298.951;5839396.034;9964.087675;7.17199019
32832;426338.951;5839396.034;9964.087675;7.16207791
32833;426378.951;5839396.034;9964.087675;7.13229028
32834;426418.951;5839396.034;9964.087675;7.00865399
32835;426458.951;5839396.034;9964.087675;6.26218002
32836;426498.951;5839396.034;9964.087675;4.74587168
32837;426538.951;5839396.034;9964.087675;7.10009286
32838;426578.951;5839396.034;9964.087675;7.89596016
32839;426618.951;5839396.034;9964.087675;7.76149966
32840;426658.951;5839396.034;9964.087675;9.68799826
32841;426698.951;5839396.034;9964.087675;7.29417986
32842;426738.951;5839396.034;9964.087675;7.23126135
32843;426778.951;5839396.034;9964.087675;7.16552625
32844;426818.951;5839396.034;9964.087675;7.62263366
32845;426858.951;5839396.034;9964.087675;7.34339904
32846;426898.951;5839396.034;9964.087675;7.10813806
32847;426938.951;5839396.034;9964.087675;6.83663456
32848;426978.951;5839396.034;9964.087675;7.04029373
32849;427018.951;5839396.034;9964.087675;7.62215967
32850;427058.951;5839396.034;9964.087675;7.33696115
32851;427098.951;5839396.034;9964.087675;7.61112953
32852;427138.951;5839396.034;9964.087675;6.92246762
32853;427178.951;5839396.034;9964.087675;7.03621714
32854;427218.951;5839396.034;9964.087675;7.06004352
32855;427258.951;5839396.034;9964.087675;7.06224492
32856;427298.951;5839396.034;9964.087675;7.04249649
32857;427338.951;5839396.034;9964.087675;7.0442877
32858;427378.951;5839396.034;9964.087675;7.07587123
32860;426218.951;5839436.034;9964.087675;7.17733013
32861;426258.951;5839436.034;9964.087675;7.17534541
32862;426298.951;5839436.034;9964.087675;7.17146679
32863;426338.951;5839436.034;9964.087675;7.16270827
32864;426378.951;5839436.034;9964.087675;7.13985862
32865;426418.951;5839436.034;9964.087675;7.07174826
32866;426458.951;5839436.034;9964.087675;6.86509231
32867;426498.951;5839436.034;9964.087675;6.2150278
32868;426538.951;5839436.034;9964.087675;6.73502296
32869;426578.951;5839436.034;9964.087675;8.42291508
32870;426618.951;5839436.034;9964.087675;6.97124441
32871;426658.951;5839436.034;9964.087675;6.87373534
32872;426698.951;5839436.034;9964.087675;9.12876046
32873;426738.951;5839436.034;9964.087675;7.9997415
32874;426778.951;5839436.034;9964.087675;7.49354615
32875;426818.951;5839436.034;9964.087675;7.5019196
32876;426858.951;5839436.034;9964.087675;7.4694205
32877;426898.951;5839436.034;9964.087675;7.20324212
32878;426938.951;5839436.034;9964.087675;6.77058669
32879;426978.951;5839436.034;9964.087675;6.68646135
32880;427018.951;5839436.034;9964.087675;6.85708762
32881;427058.951;5839436.034;9964.087675;6.97925346
32882;427098.951;5839436.034;9964.087675;7.03911879
32883;427138.951;5839436.034;9964.087675;6.79134008
32884;427178.951;5839436.034;9964.087675;7.06519957
32885;427218.951;5839436.034;9964.087675;7.07193134
32886;427258.951;5839436.034;9964.087675;7.05007576
32887;427298.951;5839436.034;9964.087675;6.90948809
32888;427338.951;5839436.034;9964.087675;6.81637304
32889;427378.951;5839436.034;9964.087675;6.94012462
32891;426218.951;5839476.034;9964.087675;7.17609032
32892;426258.951;5839476.034;9964.087675;7.17409458
32893;426298.951;5839476.034;9964.087675;7.1705664
32894;426338.951;5839476.034;9964.087675;7.1633394
32895;426378.951;5839476.034;9964.087675;7.14712209
32896;426418.951;5839476.034;9964.087675;7.10966773
32897;426458.951;5839476.034;9964.087675;7.03155813
32898;426498.951;5839476.034;9964.087675;6.96051404
32899;426538.951;5839476.034;9964.087675;8.01949802
32900;426578.951;5839476.034;9964.087675;9.96722862
32901;426618.951;5839476.034;9964.087675;6.04931257
32902;426658.951;5839476.034;9964.087675;8.09671114
32903;426698.951;5839476.034;9964.087675;7.20672099
32904;426738.951;5839476.034;9964.087675;6.94244523
32905;426778.951;5839476.034;9964.087675;7.32665764
32906;426818.951;5839476.034;9964.087675;7.31180951
32907;426858.951;5839476.034;9964.087675;7.06872004
32908;426898.951;5839476.034;9964.087675;7.4834909
32909;426938.951;5839476.034;9964.087675;6.96750537
32910;426978.951;5839476.034;9964.087675;6.80062316
32911;427018.951;5839476.034;9964.087675;6.02417418
32912;427058.951;5839476.034;9964.087675;6.72860004
32913;427098.951;5839476.034;9964.087675;6.99657024
32914;427138.951;5839476.034;9964.087675;7.04896583
32915;427178.951;5839476.034;9964.087675;7.0917103
32916;427218.951;5839476.034;9964.087675;7.062293
32917;427258.951;5839476.034;9964.087675;7.03511337
32918;427298.951;5839476.034;9964.087675;6.93109074
32919;427338.951;5839476.034;9964.087675;6.77877411
32920;427378.951;5839476.034;9964.087675;6.74426912
32922;426218.951;5839516.034;9964.087675;7.17425558
32923;426258.951;5839516.034;9964.087675;7.17220323
32924;426298.951;5839516.034;9964.087675;7.16906021
32925;426338.951;5839516.034;9964.087675;7.16321654
32926;426378.951;5839516.034;9964.087675;7.15106565
32927;426418.951;5839516.034;9964.087675;7.12159245
32928;426458.951;5839516.034;9964.087675;7.03953295
32929;426498.951;5839516.034;9964.087675;6.974961
32930;426538.951;5839516.034;9964.087675;8.35173296
32931;426578.951;5839516.034;9964.087675;9.0646279
32932;426618.951;5839516.034;9964.087675;6.47012144
32933;426658.951;5839516.034;9964.087675;7.73197477
32934;426698.951;5839516.034;9964.087675;6.56529855
32935;426738.951;5839516.034;9964.087675;7.35968362
32936;426778.951;5839516.034;9964.087675;7.83506467
32937;426818.951;5839516.034;9964.087675;9.15920799
32938;426858.951;5839516.034;9964.087675;7.54965215
32939;426898.951;5839516.034;9964.087675;7.15841733
32940;426938.951;5839516.034;9964.087675;8.19388582
32941;426978.951;5839516.034;9964.087675;7.14958992
32942;427018.951;5839516.034;9964.087675;6.71948946
32943;427058.951;5839516.034;9964.087675;6.86086614
32944;427098.951;5839516.034;9964.087675;6.98526104
32945;427138.951;5839516.034;9964.087675;7.09413781
32946;427178.951;5839516.034;9964.087675;7.88366555
32947;427218.951;5839516.034;9964.087675;7.03158663
32948;427258.951;5839516.034;9964.087675;6.98257002
32949;427298.951;5839516.034;9964.087675;6.9924285
32950;427338.951;5839516.034;9964.087675;6.99738664
32951;427378.951;5839516.034;9964.087675;7.02372003
32953;426218.951;5839556.034;9964.087675;7.17164535
32954;426258.951;5839556.034;9964.087675;7.1694292
32955;426298.951;5839556.034;9964.087675;7.16661404
32956;426338.951;5839556.034;9964.087675;7.16223555
32957;426378.951;5839556.034;9964.087675;7.15677806
32958;426418.951;5839556.034;9964.087675;7.15215148
32959;426458.951;5839556.034;9964.087675;7.11968155
32960;426498.951;5839556.034;9964.087675;6.79983109
32961;426538.951;5839556.034;9964.087675;7.54391723
32962;426578.951;5839556.034;9964.087675;11.8161954
32963;426618.951;5839556.034;9964.087675;8.3086038
32964;426658.951;5839556.034;9964.087675;7.15009681
32965;426698.951;5839556.034;9964.087675;7.94036956
32966;426738.951;5839556.034;9964.087675;6.98654854
32967;426778.951;5839556.034;9964.087675;7.14458253
32968;426818.951;5839556.034;9964.087675;7.27767751
32969;426858.951;5839556.034;9964.087675;6.63335346
32970;426898.951;5839556.034;9964.087675;5.24616228
32971;426938.951;5839556.034;9964.087675;5.05194587
32972;426978.951;5839556.034;9964.087675;6.68554516
32973;427018.951;5839556.034;9964.087675;6.71541435
32974;427058.951;5839556.034;9964.087675;6.87832014
32975;427098.951;5839556.034;9964.087675;6.96030355
32976;427138.951;5839556.034;9964.087675;6.97008542
32977;427178.951;5839556.034;9964.087675;6.95957224
32978;427218.951;5839556.034;9964.087675;6.8290057
32979;427258.951;5839556.034;9964.087675;6.6887554
32980;427298.951;5839556.034;9964.087675;6.91686771
32981;427338.951;5839556.034;9964.087675;7.0282427
32982;427378.951;5839556.034;9964.087675;7.06678873
32984;426218.951;5839596.034;9964.087675;7.16847685
32985;426258.951;5839596.034;9964.087675;7.16574939
32986;426298.951;5839596.034;9964.087675;7.16245556
32987;426338.951;5839596.034;9964.087675;7.15755497
32988;426378.951;5839596.034;9964.087675;7.15841776
32989;426418.951;5839596.034;9964.087675;7.21895658
32990;426458.951;5839596.034;9964.087675;7.55248456
32991;426498.951;5839596.034;9964.087675;8.49542583
32992;426538.951;5839596.034;9964.087675;9.56012979
32993;426578.951;5839596.034;9964.087675;8.68161684
32994;426618.951;5839596.034;9964.087675;8.20246002
32995;426658.951;5839596.034;9964.087675;6.51036818
32996;426698.951;5839596.034;9964.087675;6.36432788
32997;426738.951;5839596.034;9964.087675;6.75276546
32998;426778.951;5839596.034;9964.087675;6.67653219
32999;426818.951;5839596.034;9964.087675;6.71354302
33000;426858.951;5839596.034;9964.087675;5.8963636
33001;426898.951;5839596.034;9964.087675;6.22358621
33002;426938.951;5839596.034;9964.087675;5.44487825
33003;426978.951;5839596.034;9964.087675;5.19088647
33004;427018.951;5839596.034;9964.087675;6.57825532
33005;427058.951;5839596.034;9964.087675;6.83061823
33006;427098.951;5839596.034;9964.087675;6.88513343
33007;427138.951;5839596.034;9964.087675;6.74894252
33008;427178.951;5839596.034;9964.087675;6.20009595
33009;427218.951;5839596.034;9964.087675;6.63145527
33010;427258.951;5839596.034;9964.087675;6.53409491
33011;427298.951;5839596.034;9964.087675;6.88273212
33012;427338.951;5839596.034;9964.087675;7.02891549
33013;427378.951;5839596.034;9964.087675;7.0755993
33015;426218.951;5839636.034;9964.087675;7.16512283
33016;426258.951;5839636.034;9964.087675;7.1611469
33017;426298.951;5839636.034;9964.087675;7.15533718
33018;426338.951;5839636.034;9964.087675;7.14200236
33019;426378.951;5839636.034;9964.087675;7.10873
33020;426418.951;5839636.034;9964.087675;7.15251305
33021;426458.951;5839636.034;9964.087675;8.22678144
33022;426498.951;5839636.034;9964.087675;8.35877297
33023;426538.951;5839636.034;9964.087675;9.78889681
33024;426578.951;5839636.034;9964.087675;8.14577502
33025;426618.951;5839636.034;9964.087675;6.19965125
33026;426658.951;5839636.034;9964.087675;7.07262893
33027;426698.951;5839636.034;9964.087675;6.71982276
33028;426738.951;5839636.034;9964.087675;5.98746609
33029;426778.951;5839636.034;9964.087675;6.19887178
33030;426818.951;5839636.034;9964.087675;6.24769702
33031;426858.951;5839636.034;9964.087675;6.21660472
33032;426898.951;5839636.034;9964.087675;6.4658194
33033;426938.951;5839636.034;9964.087675;7.18231093
33034;426978.951;5839636.034;9964.087675;6.81147157
33035;427018.951;5839636.034;9964.087675;7.15025514
33036;427058.951;5839636.034;9964.087675;6.52787366
33037;427098.951;5839636.034;9964.087675;6.32138151
33038;427138.951;5839636.034;9964.087675;6.42529756
33039;427178.951;5839636.034;9964.087675;6.40663742
33040;427218.951;5839636.034;9964.087675;6.67565568
33041;427258.951;5839636.034;9964.087675;6.87718654
33042;427298.951;5839636.034;9964.087675;6.96040243
33043;427338.951;5839636.034;9964.087675;7.02385399
33044;427378.951;5839636.034;9964.087675;7.07519667
33046;426218.951;5839676.034;9964.087675;7.16097466
33047;426258.951;5839676.034;9964.087675;7.15474795
33048;426298.951;5839676.034;9964.087675;7.14413668
33049;426338.951;5839676.034;9964.087675;7.11481924
33050;426378.951;5839676.034;9964.087675;6.95992001
33051;426418.951;5839676.034;9964.087675;5.98171011
33052;426458.951;5839676.034;9964.087675;5.89883896
33053;426498.951;5839676.034;9964.087675;6.92248189
33054;426538.951;5839676.034;9964.087675;7.21892975
33055;426578.951;5839676.034;9964.087675;5.93046757
33056;426618.951;5839676.034;9964.087675;6.43003383
33057;426658.951;5839676.034;9964.087675;6.7969274
